"","gender_partner","gender_rater","age_rater","age_partner","attractive_partner","intelligence_partner","like_partner","age_diff","partner_older","matched","exp_num_match"
"7467","M","F",23,24,3,6,5,1,TRUE,FALSE,10
"7468","M","F",23,23,3,3,4,0,FALSE,FALSE,10
"7470","M","F",23,30,6,6,6,7,TRUE,FALSE,10
"7471","M","F",23,30,7,6,7,7,TRUE,FALSE,10
"7472","M","F",23,30,5,5,4,7,TRUE,TRUE,10
"7473","M","F",23,28,4,5,5,5,TRUE,FALSE,10
"7474","M","F",23,30,6,7,4,7,TRUE,FALSE,10
"7475","M","F",23,27,6,7,7,4,TRUE,FALSE,10
"7476","M","F",23,25,6,5,4,2,TRUE,FALSE,10
"7499","M","F",23,25,4,7,6,2,TRUE,FALSE,2
"7500","M","F",23,26,3,8,2,3,TRUE,FALSE,2
"7501","M","F",23,26,6,6,5,3,TRUE,TRUE,2
"7502","M","F",23,24,4,6,5,1,TRUE,FALSE,2
"7503","M","F",23,23,6,6,5,0,FALSE,TRUE,2
"7504","M","F",23,29,4,5,5,6,TRUE,FALSE,2
"7505","M","F",23,22,6,7,6,-1,FALSE,TRUE,2
"7507","M","F",23,22,4,8,8,-1,FALSE,FALSE,2
"7508","M","F",23,24,3,8,6,1,TRUE,FALSE,2
"7510","M","F",23,23,2,5,2,0,FALSE,FALSE,2
"7511","M","F",23,24,4,6,2,1,TRUE,FALSE,2
"7512","M","F",23,23,5,7,2,0,FALSE,FALSE,2
"7513","M","F",23,24,7,7,6,1,TRUE,FALSE,2
"7514","M","F",23,30,7,7,5,7,TRUE,TRUE,2
"7515","M","F",23,30,6,5,5,7,TRUE,FALSE,2
"7516","M","F",23,30,5,4,5,7,TRUE,FALSE,2
"7517","M","F",23,28,8,5,5,5,TRUE,FALSE,2
"7518","M","F",23,30,6,7,6,7,TRUE,TRUE,2
"7519","M","F",23,27,4,6,3,4,TRUE,FALSE,2
"7520","M","F",23,25,7,7,7,2,TRUE,TRUE,2
"7521","M","F",23,25,5,6,4,2,TRUE,FALSE,5
"7522","M","F",23,26,4,6,3,3,TRUE,FALSE,5
"7523","M","F",23,26,8,9,7,3,TRUE,FALSE,5
"7524","M","F",23,24,8,7,6,1,TRUE,FALSE,5
"7525","M","F",23,23,9,7,6,0,FALSE,FALSE,5
"7526","M","F",23,29,10,7,8,6,TRUE,FALSE,5
"7527","M","F",23,22,9,6,3,-1,FALSE,FALSE,5
"7528","M","F",23,32,7,7,5,9,TRUE,FALSE,5
"7529","M","F",23,22,6,10,7,-1,FALSE,FALSE,5
"7530","M","F",23,24,3,4,5,1,TRUE,FALSE,5
"7531","M","F",23,23,4,9,5,0,FALSE,FALSE,5
"7532","M","F",23,23,8,8,7,0,FALSE,FALSE,5
"7533","M","F",23,24,4,5,6,1,TRUE,FALSE,5
"7534","M","F",23,23,7,9,6,0,FALSE,FALSE,5
"7536","M","F",23,30,10,9,8,7,TRUE,FALSE,5
"7537","M","F",23,30,7,9,6,7,TRUE,FALSE,5
"7538","M","F",23,30,8,7,8,7,TRUE,FALSE,5
"7539","M","F",23,28,8,7,6,5,TRUE,FALSE,5
"7540","M","F",23,30,7,9,7,7,TRUE,FALSE,5
"7541","M","F",23,27,8,8,7,4,TRUE,FALSE,5
"7542","M","F",23,25,10,5,7,2,TRUE,FALSE,5
"7543","M","F",23,25,4,10,8,2,TRUE,FALSE,1
"7544","M","F",23,26,4,9,8,3,TRUE,FALSE,1
"7545","M","F",23,26,4,7,4,3,TRUE,FALSE,1
"7546","M","F",23,24,4,6,6,1,TRUE,FALSE,1
"7547","M","F",23,23,7,8,7,0,FALSE,TRUE,1
"7548","M","F",23,29,7,6,5,6,TRUE,FALSE,1
"7549","M","F",23,22,6,8,4,-1,FALSE,FALSE,1
"7550","M","F",23,32,4,8,7,9,TRUE,FALSE,1
"7551","M","F",23,22,4,7,3,-1,FALSE,FALSE,1
"7552","M","F",23,24,4,8,7,1,TRUE,FALSE,1
"7553","M","F",23,23,4,8,5,0,FALSE,FALSE,1
"7554","M","F",23,23,4,8,3,0,FALSE,FALSE,1
"7555","M","F",23,24,5,7,5,1,TRUE,FALSE,1
"7556","M","F",23,23,5,7,5,0,FALSE,FALSE,1
"7558","M","F",23,30,9,7,7,7,TRUE,FALSE,1
"7559","M","F",23,30,6,8,6,7,TRUE,FALSE,1
"7560","M","F",23,30,6,6,8,7,TRUE,FALSE,1
"7561","M","F",23,28,4,7,5,5,TRUE,FALSE,1
"7562","M","F",23,30,2,3,6,7,TRUE,FALSE,1
"7563","M","F",23,27,3,6,10,4,TRUE,FALSE,1
"7564","M","F",23,25,7,8,7,2,TRUE,TRUE,1
"7565","M","F",27,25,6,8,6,-2,FALSE,FALSE,4
"7566","M","F",27,26,3,7,3,-1,FALSE,FALSE,4
"7567","M","F",27,26,6,7,6,-1,FALSE,FALSE,4
"7568","M","F",27,24,5,7,4,-3,FALSE,FALSE,4
"7569","M","F",27,23,10,10,8,-4,FALSE,TRUE,4
"7570","M","F",27,29,8,8,7,2,TRUE,TRUE,4
"7571","M","F",27,22,7,8,7,-5,FALSE,FALSE,4
"7572","M","F",27,32,6,7,7,5,TRUE,FALSE,4
"7573","M","F",27,22,5,7,5,-5,FALSE,FALSE,4
"7574","M","F",27,24,5,7,4,-3,FALSE,FALSE,4
"7575","M","F",27,23,6,7,4,-4,FALSE,TRUE,4
"7576","M","F",27,23,4,7,4,-4,FALSE,FALSE,4
"7577","M","F",27,24,5,7,6,-3,FALSE,FALSE,4
"7578","M","F",27,23,5,6,4,-4,FALSE,FALSE,4
"7580","M","F",27,30,6,8,6,3,TRUE,FALSE,4
"7581","M","F",27,30,6,7,6,3,TRUE,FALSE,4
"7582","M","F",27,30,6,8,6,3,TRUE,FALSE,4
"7583","M","F",27,28,6,7,6,1,TRUE,TRUE,4
"7584","M","F",27,30,4,7,4,3,TRUE,FALSE,4
"7585","M","F",27,27,7,7,7,0,FALSE,TRUE,4
"7586","M","F",27,25,7,7,7,-2,FALSE,TRUE,4
"7609","M","F",23,25,5,7,3,2,TRUE,FALSE,2
"7610","M","F",23,26,4,6,4,3,TRUE,FALSE,2
"7611","M","F",23,26,6,7,6,3,TRUE,FALSE,2
"7612","M","F",23,24,5,6,4,1,TRUE,FALSE,2
"7613","M","F",23,23,6,7,7,0,FALSE,TRUE,2
"7614","M","F",23,29,7,7,7,6,TRUE,FALSE,2
"7615","M","F",23,22,6,6,7,-1,FALSE,FALSE,2
"7616","M","F",23,32,2,5,3,9,TRUE,FALSE,2
"7617","M","F",23,22,6,7,5,-1,FALSE,FALSE,2
"7618","M","F",23,24,3,9,5,1,TRUE,FALSE,2
"7619","M","F",23,23,3,5,3,0,FALSE,FALSE,2
"7620","M","F",23,23,7,9,5,0,FALSE,FALSE,2
"7621","M","F",23,24,6,7,5,1,TRUE,FALSE,2
"7622","M","F",23,23,5,8,4,0,FALSE,FALSE,2
"7623","M","F",23,24,7,4,5,1,TRUE,FALSE,2
"7624","M","F",23,30,7,7,6,7,TRUE,TRUE,2
"7625","M","F",23,30,7,9,7,7,TRUE,TRUE,2
"7626","M","F",23,30,9,8,7,7,TRUE,TRUE,2
"7627","M","F",23,28,7,8,6,5,TRUE,TRUE,2
"7628","M","F",23,30,5,8,7,7,TRUE,TRUE,2
"7629","M","F",23,27,7,6,6,4,TRUE,FALSE,2
"7630","M","F",23,25,8,6,6,2,TRUE,FALSE,2
"7631","M","F",26,25,1,8,6,-1,FALSE,FALSE,0.5
"7632","M","F",26,26,2,8,6,0,FALSE,FALSE,0.5
"7633","M","F",26,26,4,5,6,0,FALSE,FALSE,0.5
"7634","M","F",26,24,6,7,6,-2,FALSE,FALSE,0.5
"7635","M","F",26,23,4,8,6,-3,FALSE,FALSE,0.5
"7636","M","F",26,29,8,6,6,3,TRUE,FALSE,0.5
"7637","M","F",26,22,6,6,6,-4,FALSE,FALSE,0.5
"7638","M","F",26,32,5,6,6,6,TRUE,FALSE,0.5
"7639","M","F",26,22,5,6,6,-4,FALSE,FALSE,0.5
"7641","M","F",26,23,4,2,6,-3,FALSE,FALSE,0.5
"7642","M","F",26,23,5,3,6,-3,FALSE,FALSE,0.5
"7644","M","F",26,23,4,7,6,-3,FALSE,FALSE,0.5
"7645","M","F",26,24,6,7,6,-2,FALSE,FALSE,0.5
"7646","M","F",26,30,6,8,6,4,TRUE,FALSE,0.5
"7647","M","F",26,30,7,7,6,4,TRUE,FALSE,0.5
"7648","M","F",26,30,6,8,6,4,TRUE,FALSE,0.5
"7649","M","F",26,28,6,7,6,2,TRUE,FALSE,0.5
"7650","M","F",26,30,6,8,6,4,TRUE,FALSE,0.5
"7653","M","F",28,25,6,7,7,-3,FALSE,FALSE,4
"7654","M","F",28,26,4,6,7,-2,FALSE,FALSE,4
"7655","M","F",28,26,6,5,4,-2,FALSE,FALSE,4
"7656","M","F",28,24,5,8,4,-4,FALSE,FALSE,4
"7657","M","F",28,23,5,6,5,-5,FALSE,FALSE,4
"7659","M","F",28,22,9,8,7,-6,FALSE,FALSE,4
"7661","M","F",28,22,4,4,5,-6,FALSE,FALSE,4
"7662","M","F",28,24,4,5,5,-4,FALSE,FALSE,4
"7663","M","F",28,23,4,7,6,-5,FALSE,FALSE,4
"7664","M","F",28,23,7,6,6,-5,FALSE,FALSE,4
"7665","M","F",28,24,4,7,6,-4,FALSE,FALSE,4
"7666","M","F",28,23,5,7,6,-5,FALSE,FALSE,4
"7667","M","F",28,24,4,6,7,-4,FALSE,FALSE,4
"7669","M","F",28,30,7,6,4,2,TRUE,FALSE,4
"7670","M","F",28,30,7,7,6,2,TRUE,FALSE,4
"7671","M","F",28,28,7,7,7,0,FALSE,FALSE,4
"7672","M","F",28,30,6,6,6,2,TRUE,FALSE,4
"7673","M","F",28,27,7,4,4,-1,FALSE,FALSE,4
"7674","M","F",28,25,6,6,5,-3,FALSE,FALSE,4
"7675","M","F",26,25,6,8,7,-1,FALSE,FALSE,4
"7676","M","F",26,26,7,8,7,0,FALSE,FALSE,4
"7677","M","F",26,26,8,8,8,0,FALSE,FALSE,4
"7678","M","F",26,24,7,8,8,-2,FALSE,TRUE,4
"7679","M","F",26,23,8,9,8,-3,FALSE,TRUE,4
"7680","M","F",26,29,8,8,7,3,TRUE,FALSE,4
"7681","M","F",26,22,8,8,8,-4,FALSE,FALSE,4
"7682","M","F",26,32,8,9,8,6,TRUE,TRUE,4
"7683","M","F",26,22,6,8,7,-4,FALSE,FALSE,4
"7684","M","F",26,24,7,7,7,-2,FALSE,FALSE,4
"7685","M","F",26,23,7,8,7,-3,FALSE,FALSE,4
"7686","M","F",26,23,6,6,5,-3,FALSE,FALSE,4
"7687","M","F",26,24,7,7,7,-2,FALSE,FALSE,4
"7689","M","F",26,24,8,7,8,-2,FALSE,TRUE,4
"7690","M","F",26,30,9,8,8,4,TRUE,FALSE,4
"7691","M","F",26,30,8,7,7,4,TRUE,FALSE,4
"7692","M","F",26,30,9,8,8,4,TRUE,TRUE,4
"7694","M","F",26,30,8,9,7,4,TRUE,TRUE,4
"7695","M","F",26,27,9,8,8,1,TRUE,TRUE,4
"7696","M","F",26,25,9,7,7,-1,FALSE,FALSE,4
"7697","M","F",22,25,5,9,5,3,TRUE,FALSE,4
"7698","M","F",22,26,2,9,5,4,TRUE,FALSE,4
"7699","M","F",22,26,5,9,8,4,TRUE,FALSE,4
"7700","M","F",22,24,6,8,6,2,TRUE,FALSE,4
"7701","M","F",22,23,8,9,7,1,TRUE,FALSE,4
"7702","M","F",22,29,5,5,5,7,TRUE,FALSE,4
"7703","M","F",22,22,6,9,8,0,FALSE,FALSE,4
"7704","M","F",22,32,8,7,8,10,TRUE,FALSE,4
"7705","M","F",22,22,6,8,8,0,FALSE,TRUE,4
"7706","M","F",22,24,5,8,6,2,TRUE,FALSE,4
"7707","M","F",22,23,5,9,7,1,TRUE,FALSE,4
"7708","M","F",22,23,5,8,7,1,TRUE,FALSE,4
"7709","M","F",22,24,6,8,5,2,TRUE,FALSE,4
"7710","M","F",22,23,5,8,7,1,TRUE,TRUE,4
"7711","M","F",22,24,10,8,8,2,TRUE,TRUE,4
"7712","M","F",22,30,10,9,9,8,TRUE,TRUE,4
"7713","M","F",22,30,7,9,7,8,TRUE,FALSE,4
"7714","M","F",22,30,5,5,2,8,TRUE,FALSE,4
"7715","M","F",22,28,9,9,8,6,TRUE,TRUE,4
"7716","M","F",22,30,7,7,1,8,TRUE,FALSE,4
"7717","M","F",22,27,3,7,5,5,TRUE,FALSE,4
"7718","M","F",22,25,8,9,7,3,TRUE,FALSE,4
"7741","M","F",25,25,5,9,7,0,FALSE,TRUE,3
"7742","M","F",25,26,3,9,4,1,TRUE,TRUE,3
"7743","M","F",25,26,5,7,4,1,TRUE,FALSE,3
"7744","M","F",25,24,5,8,5,-1,FALSE,TRUE,3
"7745","M","F",25,23,7,8,8,-2,FALSE,TRUE,3
"7746","M","F",25,29,7,7,5,4,TRUE,TRUE,3
"7747","M","F",25,22,6,7,5,-3,FALSE,FALSE,3
"7748","M","F",25,32,4,9,7,7,TRUE,TRUE,3
"7749","M","F",25,22,6,9,7,-3,FALSE,TRUE,3
"7750","M","F",25,24,4,4,6,-1,FALSE,FALSE,3
"7751","M","F",25,23,5,9,5,-2,FALSE,FALSE,3
"7752","M","F",25,23,6,9,6,-2,FALSE,TRUE,3
"7753","M","F",25,24,6,8,6,-1,FALSE,FALSE,3
"7754","M","F",25,23,6,8,7,-2,FALSE,FALSE,3
"7756","M","F",25,30,8,9,5,5,TRUE,TRUE,3
"7757","M","F",25,30,9,9,8,5,TRUE,TRUE,3
"7758","M","F",25,30,8,7,6,5,TRUE,TRUE,3
"7759","M","F",25,28,6,7,6,3,TRUE,TRUE,3
"7760","M","F",25,30,6,8,6,5,TRUE,TRUE,3
"7761","M","F",25,27,6,8,6,2,TRUE,FALSE,3
"7762","M","F",25,25,8,7,5,0,FALSE,TRUE,3
"7763","M","F",24,25,6,9,5,1,TRUE,FALSE,3
"7764","M","F",24,26,6,8,6,2,TRUE,FALSE,3
"7765","M","F",24,26,6,7,5,2,TRUE,FALSE,3
"7766","M","F",24,24,7,8,6,0,FALSE,FALSE,3
"7767","M","F",24,23,7,9,7,-1,FALSE,FALSE,3
"7768","M","F",24,29,7,7,6,5,TRUE,FALSE,3
"7769","M","F",24,22,8,8,9,-2,FALSE,FALSE,3
"7770","M","F",24,32,7,8,9,8,TRUE,FALSE,3
"7771","M","F",24,22,7,9,8,-2,FALSE,FALSE,3
"7772","M","F",24,24,6,7,6,0,FALSE,FALSE,3
"7773","M","F",24,23,6,7,5,-1,FALSE,FALSE,3
"7774","M","F",24,23,6,7,6,-1,FALSE,FALSE,3
"7775","M","F",24,24,7,7,6,0,FALSE,FALSE,3
"7776","M","F",24,23,6,7,7,-1,FALSE,FALSE,3
"7778","M","F",24,30,9,8,7,6,TRUE,FALSE,3
"7779","M","F",24,30,7,8,7,6,TRUE,FALSE,3
"7780","M","F",24,30,8,7,6,6,TRUE,FALSE,3
"7781","M","F",24,28,8,6,6,4,TRUE,FALSE,3
"7782","M","F",24,30,6,6,5,6,TRUE,FALSE,3
"7783","M","F",24,27,8,9,7,3,TRUE,FALSE,3
"7784","M","F",24,25,8,7,7,1,TRUE,FALSE,3
"7785","M","F",26,25,4,9,9,-1,FALSE,FALSE,2
"7786","M","F",26,26,3,7,3,0,FALSE,FALSE,2
"7787","M","F",26,26,6,6,3,0,FALSE,FALSE,2
"7788","M","F",26,24,6,3,5,-2,FALSE,TRUE,2
"7789","M","F",26,23,6,9,7,-3,FALSE,FALSE,2
"7790","M","F",26,29,7,6,7,3,TRUE,FALSE,2
"7791","M","F",26,22,4,7,7,-4,FALSE,FALSE,2
"7792","M","F",26,32,5,9,7,6,TRUE,FALSE,2
"7793","M","F",26,22,7,6,5,-4,FALSE,FALSE,2
"7794","M","F",26,24,3,8,7,-2,FALSE,FALSE,2
"7795","M","F",26,23,4,7,7,-3,FALSE,FALSE,2
"7796","M","F",26,23,7,3,7,-3,FALSE,TRUE,2
"7797","M","F",26,24,2,6,4,-2,FALSE,FALSE,2
"7798","M","F",26,23,5,6,4,-3,FALSE,FALSE,2
"7800","M","F",26,30,9,8,7,4,TRUE,FALSE,2
"7801","M","F",26,30,8,7,6,4,TRUE,FALSE,2
"7802","M","F",26,30,10,7,4,4,TRUE,FALSE,2
"7803","M","F",26,28,10,8,7,2,TRUE,FALSE,2
"7804","M","F",26,30,5,5,2,4,TRUE,FALSE,2
"7805","M","F",26,27,10,8,8,1,TRUE,FALSE,2
"7806","M","F",26,25,10,3,6,-1,FALSE,FALSE,2
"7807","M","F",24,25,4,9,4,1,TRUE,FALSE,0
"7808","M","F",24,26,4,8,4,2,TRUE,FALSE,0
"7809","M","F",24,26,3,5,3,2,TRUE,FALSE,0
"7810","M","F",24,24,4,8,3,0,FALSE,FALSE,0
"7811","M","F",24,23,7,9,6,-1,FALSE,FALSE,0
"7812","M","F",24,29,7,7,5,5,TRUE,FALSE,0
"7813","M","F",24,22,5,8,3,-2,FALSE,FALSE,0
"7814","M","F",24,32,6,8,4,8,TRUE,FALSE,0
"7815","M","F",24,22,5,8,7,-2,FALSE,FALSE,0
"7816","M","F",24,24,3,6,2,0,FALSE,FALSE,0
"7817","M","F",24,23,3,7,5,-1,FALSE,FALSE,0
"7818","M","F",24,23,4,8,1,-1,FALSE,FALSE,0
"7819","M","F",24,24,5,8,4,0,FALSE,FALSE,0
"7820","M","F",24,23,5,8,5,-1,FALSE,FALSE,0
"7822","M","F",24,30,6,8,6,6,TRUE,FALSE,0
"7823","M","F",24,30,4,6,4,6,TRUE,FALSE,0
"7824","M","F",24,30,7,8,5,6,TRUE,FALSE,0
"7825","M","F",24,28,4,7,6,4,TRUE,FALSE,0
"7826","M","F",24,30,4,5,4,6,TRUE,FALSE,0
"7827","M","F",24,27,7,8,8,3,TRUE,FALSE,0
"7828","M","F",24,25,6,7,2,1,TRUE,FALSE,0
"7829","M","F",29,25,1,8,1,-4,FALSE,FALSE,2
"7830","M","F",29,26,1,8,1,-3,FALSE,FALSE,2
"7831","M","F",29,26,3,2,2,-3,FALSE,FALSE,2
"7832","M","F",29,24,2,1,1,-5,FALSE,FALSE,2
"7833","M","F",29,23,2,7,1,-6,FALSE,FALSE,2
"7834","M","F",29,29,1,3,1,0,FALSE,FALSE,2
"7835","M","F",29,22,2,2,1,-7,FALSE,FALSE,2
"7836","M","F",29,32,2,3,2,3,TRUE,FALSE,2
"7837","M","F",29,22,1,2,1,-7,FALSE,FALSE,2
"7838","M","F",29,24,1,1,1,-5,FALSE,FALSE,2
"7839","M","F",29,23,1,3,1,-6,FALSE,FALSE,2
"7840","M","F",29,23,1,3,1,-6,FALSE,FALSE,2
"7841","M","F",29,24,1,5,1,-5,FALSE,FALSE,2
"7842","M","F",29,23,2,2,2,-6,FALSE,FALSE,2
"7843","M","F",29,24,1,5,3,-5,FALSE,FALSE,2
"7844","M","F",29,30,3,2,3,1,TRUE,FALSE,2
"7845","M","F",29,30,1,3,1,1,TRUE,FALSE,2
"7846","M","F",29,30,2,2,2,1,TRUE,FALSE,2
"7847","M","F",29,28,1,2,1,-1,FALSE,FALSE,2
"7848","M","F",29,30,3,2,2,1,TRUE,FALSE,2
"7849","M","F",29,27,6,7,6,-2,FALSE,FALSE,2
"7850","M","F",29,25,2,2,2,-4,FALSE,FALSE,2
"7851","M","F",22,25,4,5,6,3,TRUE,FALSE,4
"7852","M","F",22,26,5,5,6,4,TRUE,TRUE,4
"7853","M","F",22,26,7,5,5,4,TRUE,FALSE,4
"7854","M","F",22,24,4,4,5,2,TRUE,TRUE,4
"7855","M","F",22,23,6,5,5,1,TRUE,FALSE,4
"7856","M","F",22,29,5,6,4,7,TRUE,FALSE,4
"7857","M","F",22,22,6,6,5,0,FALSE,FALSE,4
"7858","M","F",22,32,6,7,7,10,TRUE,FALSE,4
"7859","M","F",22,22,5,7,6,0,FALSE,FALSE,4
"7860","M","F",22,24,4,5,5,2,TRUE,FALSE,4
"7861","M","F",22,23,5,6,7,1,TRUE,FALSE,4
"7862","M","F",22,23,5,5,5,1,TRUE,FALSE,4
"7863","M","F",22,24,5,6,6,2,TRUE,FALSE,4
"7864","M","F",22,23,4,5,6,1,TRUE,FALSE,4
"7865","M","F",22,24,6,5,5,2,TRUE,FALSE,4
"7866","M","F",22,30,6,7,6,8,TRUE,FALSE,4
"7867","M","F",22,30,5,5,5,8,TRUE,FALSE,4
"7868","M","F",22,30,6,7,7,8,TRUE,FALSE,4
"7869","M","F",22,28,4,5,4,6,TRUE,FALSE,4
"7870","M","F",22,30,4,5,4,8,TRUE,FALSE,4
"7871","M","F",22,27,5,5,5,5,TRUE,FALSE,4
"7872","M","F",22,25,5,5,6,3,TRUE,FALSE,4
"7873","M","F",22,25,6,8,6,3,TRUE,FALSE,6
"7874","M","F",22,26,6,7,5,4,TRUE,FALSE,6
"7875","M","F",22,26,5,5,4,4,TRUE,FALSE,6
"7876","M","F",22,24,7,8,8,2,TRUE,TRUE,6
"7877","M","F",22,23,8,9,8,1,TRUE,FALSE,6
"7878","M","F",22,29,9,7,8,7,TRUE,FALSE,6
"7879","M","F",22,22,7,7,6,0,FALSE,FALSE,6
"7880","M","F",22,32,9,8,8,10,TRUE,FALSE,6
"7881","M","F",22,22,8,8,7,0,FALSE,FALSE,6
"7882","M","F",22,24,6,8,7,2,TRUE,FALSE,6
"7883","M","F",22,23,6,7,6,1,TRUE,FALSE,6
"7884","M","F",22,23,6,7,7,1,TRUE,FALSE,6
"7885","M","F",22,24,6,7,7,2,TRUE,FALSE,6
"7886","M","F",22,23,7,7,6,1,TRUE,TRUE,6
"7887","M","F",22,24,7,7,7,2,TRUE,FALSE,6
"7888","M","F",22,30,7,8,8,8,TRUE,FALSE,6
"7889","M","F",22,30,7,6,6,8,TRUE,FALSE,6
"7890","M","F",22,30,7,8,7,8,TRUE,FALSE,6
"7891","M","F",22,28,7,8,8,6,TRUE,FALSE,6
"7892","M","F",22,30,6,8,5,8,TRUE,FALSE,6
"7893","M","F",22,27,6,7,5,5,TRUE,FALSE,6
"7894","M","F",22,25,8,7,8,3,TRUE,FALSE,6
"7895","F","M",25,28,7,10,7,3,TRUE,FALSE,2
"7896","F","M",25,26,10,5,1,1,TRUE,FALSE,2
"7897","F","M",25,23,5,10,5,-2,FALSE,FALSE,2
"7899","F","M",25,23,10,10,3,-2,FALSE,FALSE,2
"7900","F","M",25,23,5,10,5,-2,FALSE,FALSE,2
"7901","F","M",25,23,7,10,5,-2,FALSE,FALSE,2
"7902","F","M",25,27,10,10,5,2,TRUE,FALSE,2
"7903","F","M",25,30,5,5,1,5,TRUE,FALSE,2
"7904","F","M",25,23,5,10,5,-2,FALSE,FALSE,2
"7905","F","M",25,26,5,8,4,1,TRUE,FALSE,2
"7906","F","M",25,28,5,10,5,3,TRUE,FALSE,2
"7907","F","M",25,26,5,10,3,1,TRUE,FALSE,2
"7908","F","M",25,22,5,5,1,-3,FALSE,FALSE,2
"7909","F","M",25,27,5,5,4,2,TRUE,FALSE,2
"7910","F","M",25,25,5,10,4,0,FALSE,TRUE,2
"7911","F","M",25,24,5,8,3,-1,FALSE,FALSE,2
"7912","F","M",25,26,5,10,5,1,TRUE,FALSE,2
"7913","F","M",25,24,5,5,1,-1,FALSE,FALSE,2
"7914","F","M",25,29,5,10,3,4,TRUE,FALSE,2
"7915","F","M",25,22,5,10,3,-3,FALSE,FALSE,2
"7916","F","M",25,22,5,10,3,-3,FALSE,FALSE,2
"7917","F","M",26,28,6,8,8,2,TRUE,FALSE,2
"7918","F","M",26,26,6,7,6,0,FALSE,FALSE,2
"7919","F","M",26,23,7,7,7,-3,FALSE,FALSE,2
"7922","F","M",26,23,6,8,7,-3,FALSE,FALSE,2
"7923","F","M",26,23,6,5,5,-3,FALSE,FALSE,2
"7924","F","M",26,27,7,7,4,1,TRUE,FALSE,2
"7925","F","M",26,30,8,7,8,4,TRUE,FALSE,2
"7926","F","M",26,23,8,7,7,-3,FALSE,FALSE,2
"7927","F","M",26,26,7,7,8,0,FALSE,FALSE,2
"7928","F","M",26,28,7,7,8,2,TRUE,FALSE,2
"7929","F","M",26,26,7,7,6,0,FALSE,FALSE,2
"7930","F","M",26,22,8,8,7,-4,FALSE,FALSE,2
"7931","F","M",26,27,6,9,8,1,TRUE,TRUE,2
"7932","F","M",26,25,7,8,8,-1,FALSE,TRUE,2
"7933","F","M",26,24,6,6,6,-2,FALSE,FALSE,2
"7934","F","M",26,26,6,8,7,0,FALSE,FALSE,2
"7935","F","M",26,24,7,7,7,-2,FALSE,FALSE,2
"7936","F","M",26,29,4,7,7,3,TRUE,FALSE,2
"7937","F","M",26,22,6,9,8,-4,FALSE,TRUE,2
"7938","F","M",26,22,7,8,7,-4,FALSE,FALSE,2
"7939","F","M",26,28,6,7,5,2,TRUE,FALSE,3
"7940","F","M",26,26,9,10,10,0,FALSE,TRUE,3
"7941","F","M",26,23,6,8,6,-3,FALSE,FALSE,3
"7943","F","M",26,23,7,8,7,-3,FALSE,TRUE,3
"7944","F","M",26,23,5,7,5,-3,FALSE,FALSE,3
"7945","F","M",26,23,7,6,6,-3,FALSE,FALSE,3
"7946","F","M",26,27,7,5,3,1,TRUE,FALSE,3
"7948","F","M",26,23,8,7,8,-3,FALSE,FALSE,3
"7949","F","M",26,26,8,8,7,0,FALSE,FALSE,3
"7950","F","M",26,28,7,7,7,2,TRUE,FALSE,3
"7951","F","M",26,26,7,7,7,0,FALSE,FALSE,3
"7952","F","M",26,22,6,9,7,-4,FALSE,FALSE,3
"7953","F","M",26,27,5,7,6,1,TRUE,FALSE,3
"7954","F","M",26,25,8,8,8,-1,FALSE,FALSE,3
"7955","F","M",26,24,6,5,5,-2,FALSE,FALSE,3
"7956","F","M",26,26,5,7,7,0,FALSE,FALSE,3
"7957","F","M",26,24,6,8,6,-2,FALSE,FALSE,3
"7958","F","M",26,29,6,7,7,3,TRUE,FALSE,3
"7959","F","M",26,22,4,9,7,-4,FALSE,FALSE,3
"7960","F","M",26,22,4,9,7,-4,FALSE,FALSE,3
"7961","F","M",24,28,6,4,6,4,TRUE,FALSE,3.4
"7962","F","M",24,26,8,8,8,2,TRUE,FALSE,3.4
"7963","F","M",24,23,8,8,8,-1,FALSE,TRUE,3.4
"7965","F","M",24,23,8,9,8,-1,FALSE,FALSE,3.4
"7966","F","M",24,23,7,8,8,-1,FALSE,FALSE,3.4
"7967","F","M",24,23,7,7,8,-1,FALSE,FALSE,3.4
"7968","F","M",24,27,7,8,9,3,TRUE,FALSE,3.4
"7969","F","M",24,30,7,7,7,6,TRUE,FALSE,3.4
"7970","F","M",24,23,8,8,8,-1,FALSE,FALSE,3.4
"7971","F","M",24,26,7,7,7,2,TRUE,FALSE,3.4
"7972","F","M",24,28,7,7,8,4,TRUE,FALSE,3.4
"7973","F","M",24,26,9,8,7,2,TRUE,TRUE,3.4
"7974","F","M",24,22,7,8,6,-2,FALSE,FALSE,3.4
"7975","F","M",24,27,5,5,5,3,TRUE,FALSE,3.4
"7976","F","M",24,25,9,9,8,1,TRUE,TRUE,3.4
"7977","F","M",24,24,5,7,5,0,FALSE,FALSE,3.4
"7978","F","M",24,26,7,7,8,2,TRUE,TRUE,3.4
"7979","F","M",24,24,5,5,6,0,FALSE,FALSE,3.4
"7980","F","M",24,29,7,7,7,5,TRUE,FALSE,3.4
"7981","F","M",24,22,6,6,6,-2,FALSE,TRUE,3.4
"7982","F","M",24,22,6,6,8,-2,FALSE,TRUE,3.4
"7983","F","M",23,28,6,8,7,5,TRUE,TRUE,8
"7984","F","M",23,26,8,7,6,3,TRUE,FALSE,8
"7985","F","M",23,23,7,8,6,0,FALSE,TRUE,8
